7.415175109613295,7.117205503164344,6.582025138892826,7.9676267393338165,6.2878585601617845,8.914760527397261,8.101980731853192,2.9496883350525844,8.859647499714997,4.110873864173311,0.0
7.690286020676768,7.562681246721884,6.240275845170769,7.895063498091573,7.113142108707088,9.415808631610384,8.771990436532242,2.580216829592325,9.261793653565098,4.04305126783455,0.0
7.264730177929867,7.001245622069476,5.820082930352362,6.9440872082295275,4.605170185988092,9.328212292571072,8.229777750081887,2.631888840136646,9.075207697984686,4.007333185232471,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,4.394449154672439,9.469700127423375,8.603554357064281,2.163323025660538,9.681437153513176,4.0943445622221,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,6.76849321164863,8.93075873555827,8.323851131338817,2.5572273113676265,9.298625936843543,2.833213344056216,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,4.394449154672439,9.510519035757246,8.112527763478637,2.341805806147327,9.182763604205949,4.02535169073515,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,5.442417710521793,9.494842393421333,8.651898894268529,2.5257286443082556,9.089527751759436,4.1588830833596715,0.0
7.549609165154532,7.450660796211539,6.194405391104672,7.374629015218945,4.394449154672439,9.537411412656335,8.481980435660493,2.6878474937846906,9.349058291288005,4.30406509320417,0.0
6.946013991099227,6.733401891837359,5.429345628954441,6.881411303642535,5.726847747587197,9.654769750102489,8.38958706681109,2.509599262378372,9.36263218231844,4.394449154672439,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,4.394449154672439,9.256173788319355,8.125926802707886,2.5257286443082556,9.104090572133472,3.970291913552122,0.0
7.457609289715606,7.262628600974241,6.159095388491933,7.5126175446745105,4.709530201312334,9.714080956018943,8.595449689382004,2.509599262378372,9.299541017434485,4.30406509320417,0.0
7.88344635413774,7.550135342488429,6.184148890937483,7.443078374348516,4.394449154672439,9.74572201363806,8.398634855292102,2.388762789235098,9.368369236201092,4.343805421853684,0.0
7.07326971745971,6.660575149839686,5.673323267171493,7.030857476116121,6.459904454377535,9.17895289873455,8.47345026846832,2.6602595372658615,8.97979449089521,4.31748811353631,0.0
7.145196134997171,6.985641817639208,5.955837369464831,7.175489713624222,4.394449154672439,9.439306936593182,8.423541635334782,2.791165107812717,9.138414632404594,4.23410650459726,0.0
6.536691597591305,6.324358962381311,5.420534999272286,7.183870715062453,7.119635638017636,9.030376034755907,8.200013648175434,2.4932054526026954,9.003070169818264,4.02535169073515,0.0
7.259116128097101,6.9975959829819265,5.420534999272286,6.926577033222725,5.662960480135946,9.071193240566025,8.472405008626103,2.7536607123542622,8.903271585724212,4.248495242049359,0.0
8.3670677328386,6.900730664045173,6.037870919922137,7.374001859350161,4.394449154672439,9.891465577308802,8.575650760987806,2.2407096892759584,9.681437153513176,4.61512051684126,0.0
7.104144092987527,6.812345094177479,6.049733455231958,7.506591780070841,5.641907070938114,9.220389707829185,8.166500319155052,2.5726122302071057,8.986571625268054,4.0943445622221,0.0
7.030857476116121,6.558197802812269,5.777652323222656,7.369600720526409,5.7899601708972535,9.210040326967182,8.036249942132116,2.5257286443082556,9.297343415597757,3.8501476017100584,0.0
8.172164452111904,7.601901959875166,6.92461239604856,8.340694647925071,7.321849713788356,8.852950887099581,8.186742787113518,3.1822118404966093,8.296795865770052,3.5553480614894135,1.0
6.570882962339584,6.495265555937008,5.53338948872752,6.852242569051878,4.394449154672439,9.64711032991276,8.112827478751374,2.509599262378372,9.681437153513176,3.8918202981106265,0.0
8.885648473890502,8.444192298531748,7.444833273892193,8.933070569871711,6.943122422819428,8.852950887099581,7.840312983320164,2.9601050959108397,8.675051276031818,4.2626798770413155,1.0
6.536691597591305,6.324358962381311,5.420534999272286,7.132497551660044,6.643789733147672,9.324472306021095,8.324821298768782,2.617395832834079,8.792549614177382,4.189654742026425,0.0
8.885648473890502,8.444192298531748,7.444833273892193,8.933070569871711,7.627300933396613,8.913953858894255,8.486940148245216,2.990719731730447,8.434463543817241,3.8918202981106265,1.0
6.5638555265321274,6.324358962381311,5.420534999272286,6.852242569051878,5.209486152841421,9.064736398117391,8.274611946209552,2.6100697927420065,9.587406005562649,4.007333185232471,0.0
7.45876269238096,7.455876687491824,6.858565034791365,8.189522110748094,6.84587987526405,8.852950887099581,7.8826922062890254,3.0252910757955354,8.463792414689122,3.8918202981106265,1.0
7.666690200080086,7.438971592395862,6.198478716492308,7.443663683115591,6.536691597591305,9.392745258631441,8.686260632531775,2.6946271807700692,8.867990898182093,4.48863636973214,0.0
8.885648473890502,8.444192298531748,7.444833273892193,8.933070569871711,7.448333860897476,8.852950887099581,8.277411998949004,2.8735646395797834,8.80131894766524,4.248495242049359,1.0
6.536691597591305,6.324358962381311,5.552959584921617,7.637716432664798,6.588926477533519,9.384545748167879,8.38320455141292,2.624668592163159,8.966611387052865,4.07753744390572,0.0
7.539027055823995,7.413970290190444,6.210600077024653,7.576097340623111,4.394449154672439,9.499571244417814,8.336630087637147,2.617395832834079,9.129238770539141,4.276666119016055,0.0
6.635946555686647,6.587550014824796,5.726847747587197,7.198931240688173,5.707110264748875,9.3048320350689,8.08487062913819,2.4336133554004498,8.835210463664092,4.248495242049359,0.0
6.855408798609928,6.683360945766275,5.69035945432406,7.02197642307216,4.394449154672439,9.33087517360492,8.376320632534823,2.6390573296152584,9.338029733117072,4.276666119016055,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,6.289715570908998,9.202912856147385,8.327484416188264,3.152736022363656,8.783242963740905,3.8918202981106265,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.8658910748834385,6.1463292576688975,9.061956366209925,8.31898612539206,2.4849066497880004,8.722091302389098,4.189654742026425,0.0
7.43307534889858,7.220373836723949,6.4967749901858625,7.908019444632471,7.2868764117507,9.305286849285137,8.39185670010494,2.9231615807191558,8.998013113095823,4.454347296253507,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,5.58724865840025,9.17895289873455,8.366602832783736,2.3702437414678603,9.141847375530883,4.276666119016055,0.0
7.555381944240273,6.732210706467206,5.655991810819852,6.912742820493176,4.394449154672439,9.866045257060257,8.733432966413652,2.4336133554004498,9.539284342176604,4.382026634673881,0.0
7.822845290279774,7.246368080102461,6.2766434893416445,7.660114319173928,4.394449154672439,9.79406323525484,8.84166514031487,2.424802725718295,9.439943018351132,4.5217885770490405,0.0
6.898714534329988,6.665683717782408,5.634789603169249,7.502186486602924,7.627300933396613,9.331761227180522,8.586905803827538,2.6100697927420065,9.114379980830272,4.290459441148391,0.0
8.712101863715663,8.444192298531748,7.444833273892193,8.933070569871711,6.184148890937483,8.852950887099581,8.27410200229233,2.970414465569701,8.92319149068606,4.290459441148391,0.0
7.059617628291383,6.7464121285733745,5.855071922202427,6.852242569051878,6.253828811575473,9.461176908307142,8.594339400592892,2.580216829592325,9.099967314494812,4.30406509320417,0.0
6.694562058521095,6.56244409369372,5.733341276897746,7.089243155027514,6.406879986069314,9.087155271405804,7.989899374942939,2.6461747973841225,8.805225202632306,4.442651256490317,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,4.882801922586371,9.105090961257085,8.486940148245216,2.653241964607215,8.929435283803425,3.970291913552122,0.0
7.107425474110705,6.882437470997847,6.1779441140506,7.583247524303362,6.436150368369428,8.962007209588313,8.206583614320753,2.4932054526026954,8.937875265329263,3.912023005428146,0.0
7.186144304522325,6.828712071641684,5.652489180268651,6.990256500493881,4.406719247264253,9.69922708822342,8.193400231952097,2.4932054526026954,9.469468637009902,4.248495242049359,0.0
7.097548850614793,6.777646593635117,6.304448802421981,8.241966560231802,6.715383386334681,8.852950887099581,7.901377353792616,3.0252910757955354,8.23031079913502,3.8501476017100584,1.0
6.536691597591305,6.431331081933479,5.420534999272286,6.852242569051878,6.218600119691729,9.164401140034737,8.25608813381491,2.714694743820879,8.686598356276965,4.07753744390572,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,4.394449154672439,9.940783337279825,8.31898612539206,2.4069451083182885,9.681437153513176,4.02535169073515,0.0
8.151044945685024,7.754052639035757,6.46302945692067,8.037866234709618,7.335633981927201,9.53249633228804,8.614501373883236,2.917770732084279,9.300363874623772,4.418840607796598,0.0
7.527793987721444,7.108244139731541,6.175867270105761,7.390798521735676,4.394449154672439,8.993551586299981,8.279189777195004,2.8507065015037334,9.260272740724393,4.1588830833596715,0.0
6.778784897685177,6.705639094860003,5.420534999272286,6.852242569051878,4.394449154672439,9.075779878580487,8.120886021092838,2.533696813957432,8.951440100949855,3.8918202981106265,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,4.624972813284271,9.052633375946147,8.183397369998433,2.2823823856765264,9.027018314848645,4.04305126783455,0.0
6.536691597591305,6.324358962381311,5.420534999272286,6.852242569051878,4.394449154672439,8.852950887099581,7.972810784121404,2.5416019934645457,8.939056445334039,3.58351893845611,0.0
7.4067107301776405,7.048386408721883,6.297109319933935,7.663407664893479,4.418840607796598,8.852950887099581,8.130647968160584,2.6946271807700692,8.827321452697849,4.07753744390572,0.0
6.692083742506628,6.3784261836515865,5.662960480135946,7.227662498728654,5.337538079701318,9.364005219520333,8.372398606513004,2.70805020110221,9.065314599925925,4.290459441148391,0.0
